e,k1,k2,p,gamma_x,sb9_id,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,TESS_sectors,TIC,SysNum,OrbNum,Porb,Porb_err,tp,tp_err,tp_flag,ecc,ecc_err,omega,omega_err,K1,K1_err,K2,K2_er,gamma_y,gamma_err,rmsRV1,rmsRV2,numRV1,numRV2,Grade,Bibcode,Contributor,Accessibility,JDRef,logp,absmag,numRVs,ID,fts,lks,scaled_fts,folded_lks
0.18000000715255735,21.5,,6.7447,23.29999923706055,561,1635721458409799680,Gaia DR2 5300534077633482112,5300534077633482112,640104682,2015.5,137.7419073948106,0.36217235208577103,-58.966842669137876,0.3769783660839939,6.626617351398128,0.39162354098251945,16.920887,-10.968653126123384,0.8499190232072141,11.697161353405905,0.8080131061689843,-0.101603575,-0.028170327000000002,-0.08500755,0.17603016,0.1455185,0.20301585,-0.14677832,0.20921595,-0.031399082,-0.004049982,187,187,176,11,166.25984,58458.043,2.054594762657504,1463.6913637892167,31,False,0.21279758,1.8422357242106204,0.10398188786416106,0.021377947,21,14,0.42174799999999996,0,46,True,337,906737464.5073768,5453140.31284789,166.27803,3.2946617999999996,37,595917070.8862668,8294831.239527271,71.84198,3.4134235,35,298442655.13671875,730052.6805670157,408.79605,3.5747678,0.98634917,0,-0.16134429,0.11876178,-0.28010607,,,0,,,,NOT_AVAILABLE,277.6905709441037,-7.372658050593491,183.4149211035904,-67.52765307310109,101101.0,8435.5,7870.555,8922.0,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=5300534077633482112,,"9,10",385220745,561,1,6.7447,,16534.215,,0.0,0.18,,113.0,,21.5,,,,+23.3,,,,,,3.0,1960MNRAS.121..263B,DAO,PUB,JD,0.8289626372930083,-2.598878733323552,-1.0,385220745,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/385220745.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/385220745.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/385220745.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/385220745.png
0.2899999916553497,10.0,,922.0,-7.699999809265138,564,1635721458409799680,Gaia DR2 5746003103393343232,5746003103393343232,1222987443,2015.5,139.1739944718737,0.4446985722585714,-6.353132266888656,0.4279481560218345,9.909605762412669,0.5301669290818638,18.691482999999998,30.294407225705328,0.7875077981488153,1.4840440324551067,0.8654399302262137,-0.29086027,-0.5429263000000001,-0.09823706,-0.038924553,0.24718045,-0.014675836000000001,-0.06386807,0.018068068,0.04273962,-0.2038035,130,130,114,16,125.48948,32259.125,1.856740290531058,1119.0287514666613,31,True,0.27188528,1.7294654426535918,0.14982187667946506,-0.20311211,14,9,0.44702485,0,15,False,110,217490922.0395089,461628.0007819378,471.13892000000004,4.8447629999999995,12,87276189.23768969,188314.29279519,463.46024000000006,5.499149,13,167502216.19857544,1644650.2529336526,101.84671,4.2018685,1.1714438,0,1.2972803,0.65438604,0.64289427,-13.27506090347248,3.0612554077407683,6,4500.0,4.5,0.0,NOT_AVAILABLE,237.54476001018088,28.253416009190346,143.71584149606716,-21.098974129141236,100001.0,4562.5,4490.0,5033.75,0.1865,0.032,0.945,0.10099999999999999,0.0149,0.7761,200111.0,16.755679999999998,13.765264000000002,17.301157,109.60498999999999,103.06214,116.14783500000001,http://geadata.esac.esa.int/data-server/datalink/links?ID=5746003103393343232,,8,60786719,564,1,922.0,,18549.21,,0.0,0.29,,92.3,,10.0,,,,-7.7,,1.45,,61.0,,3.0,1928AnCap..10....8S,DAO,PUB,JD,2.9647309210536292,-0.17495511436194366,61.0,60786719,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/60786719.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/60786719.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/60786719.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/60786719.png
0.1899999976158142,46.5,,116.65,21.899999618530273,567,1635721458409799680,Gaia DR2 5310393535853560704,5310393535853560704,316164920,2015.5,140.52833106248622,0.8940042845262703,-55.01060685071751,1.4696219299582367,,,,,,,,0.07796884,,,,,,,,,,45,45,43,2,144.39864,66266.52,4.218972400532442,3700.1080564800814,3,False,0.05142512,,,-0.4800271,6,3,2.5998464,0,19,True,113,6134164.700678122,777739.5609878242,7.887171,8.718977,0,,,,,0,,,,,,0,,,,,,0,,,,NOT_AVAILABLE,275.8821556443786,-3.537428842638899,178.8918546223979,-63.721685147725275,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=5310393535853560704,,"9,10",387106852,567,1,116.65,,16459.0,,0.0,0.19,,96.2,,46.5,,,,+21.9,,,,,,3.0,1907LicOB...4..155C,DAO,PUB,JD,2.0668847431297714,,-1.0,387106852,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/387106852.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/387106852.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/387106852.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/387106852.png
0.0,92.3000030517578,,0.6483,15.0,573,1635721458409799680,Gaia DR2 5633777360297734016,5633777360297734016,738496005,2015.5,143.0761719416213,0.032895646990224875,-28.627579425946397,0.03692532022664294,12.512077168269599,0.04907022238868102,254.9831,-89.41721297617846,0.09764826770089473,43.997417582958406,0.08958577995549885,0.118801266,-0.20541845,-0.36579984,0.029085841,0.04062927,0.017864384,-0.18513063,-0.08462078,-0.24584708,0.21881308,245,245,234,11,19.659203,958.24634,0.13886288256643586,7.8843940258494865,31,True,39.167922999999995,1.68584897513606,0.010308219383757445,-0.01083713,29,13,0.06347188,0,33,False,266,47510012.34225,655592.4565946953,72.46882,6.4964027,27,29269061.00095834,912568.789208119,32.073265,6.685366,29,27027476.24935657,753168.1686548898,35.885048,6.1824064000000005,1.1849405000000002,0,0.5029597,0.18896341,0.31399632,,,0,,,,NOT_AVAILABLE,258.5481525866843,16.614446921359068,157.32164032957866,-40.491219173373366,100001.0,7178.16,6975.0,7286.5938,,,,,,,200111.0,2.2238226,2.1581285,2.3552554,11.828986,11.653637,12.004335000000001,http://geadata.esac.esa.int/data-server/datalink/links?ID=5633777360297734016,,"8,9",189476500,573,2,0.648346,Fixed,52500.0659,0.0049,1.0,0.0,Fixed,0.0,Fixed,77.84,3.73,234.10,4.02,26.22,2.85,,,8.0,6.0,,2007AJ....133..169D,PBX,PUB,JD,-0.18822397839709623,1.983049771182091,8.0,189476500,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/189476500.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/189476500.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/189476500.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/189476500.png
0.15000000596046448,5.699999809265138,,830.4,28.70000076293945,574,1635721458409799680,Gaia DR2 5745092432887588352,5745092432887588352,949816753,2015.5,143.33268833507847,0.17156716336980785,-7.190303127273352,0.14232403641922156,6.0492037593866135,0.16987907017705242,35.608883,-60.391115702482395,0.3642708808922104,-17.463748686548865,0.2888347814062367,0.20579335,-0.0860207,-0.63882995,-0.23443939999999996,0.26754040000000007,-0.27713105,-0.57700515,-0.07711016,-0.5074016,0.46821746,130,130,129,1,53.362019999999994,4285.0493,0.5158820573409609,93.80256495863549,31,True,3.2253258,1.5185642261424332,0.038902531144437015,0.13379624,15,8,0.21570748,0,22,False,162,82506325.24918917,69973.09665494361,1179.115,5.8971477,15,34119490.26882586,89610.86442684414,380.7517,6.518882,16,66844773.69885939,120294.6639695946,555.6753,5.199251,1.2237154,1,1.3196306,0.62173414,0.6978965,30.617749576733488,1.9072695781354778,10,4750.0,4.5,0.0,NOT_AVAILABLE,241.15328776697567,31.06888075378437,148.18068056837362,-20.51841233008745,100002.0,4593.24,4514.654,4696.1865,0.1867,0.0419,1.5931,0.0853,0.0109,0.6729999999999999,200111.0,16.586988,15.867745000000001,17.169473999999997,110.33327,106.77776000000001,113.88877,http://geadata.esac.esa.int/data-server/datalink/links?ID=5745092432887588352,,8,46955658,574,2,820.8472,0.47900,53875.204000000005,2.638,0.0,0.099,0.0018,289.56,1.18,6.047,0.008,,,27.794,Fixed,0.0133,,13.0,0.0,,2013AJ....145...41K,PBX,PUB,JD,2.9192873405043827,-0.1943612330700688,13.0,46955658,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/46955658.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/46955658.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/46955658.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/46955658.png
0.3199999928474426,6.300000190734862,,2834.0,20.0,579,1635721458409799680,Gaia DR2 3854247614992959872,3854247614992959872,985452324,2015.5,144.30254044202545,0.2078761879126214,6.83578267880162,0.17833711175766254,12.248652671380329,0.20878951586289216,58.665077000000004,-70.1987370618285,0.28476205859902404,-0.03858290178157385,0.3146210700988967,-0.56376094,-0.7270916000000001,-0.46055558,0.5277951,0.3456573,0.40597838,-0.6453005999999999,0.32751662,-0.40622002,-0.42838547,111,111,106,5,41.63308,2594.6555,0.4717989110003517,79.48500956321199,31,True,4.0750523,1.6251914236481666,0.04489300675819391,-0.08073502,13,7,0.21468124,0,23,False,173,261347410.6927541,813651.6344730605,321.2031,4.6453204,17,108925303.02018131,272234.956385078,400.11505,5.2585664,19,191890152.81532043,833342.1654774385,230.26575,4.0542884,1.1510175,0,1.204278,0.61324596,0.591032,23.470409106692706,0.2135524792697784,8,4750.0,2.5,0.0,NOT_AVAILABLE,227.5216304125514,39.728233098272796,144.32422532451844,-6.9643902440110566,100001.0,4706.0,4677.5,4753.3335,0.344,0.0319,1.9973,0.2268,0.0349,1.1741,200111.0,13.628113,13.358047500000001,13.794691,82.068,80.45904,83.67696,http://geadata.esac.esa.int/data-server/datalink/links?ID=3854247614992959872,,8,407229678,579,1,2834.0,,38888.5,,0.0,0.32,,187.0,,6.3,,,,+20.0,,,,,,4.0,1985Obs...105Q...7G,DAO,PUB,MJD,3.4523998459114416,0.08576199878208168,-1.0,407229678,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/407229678.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/407229678.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/407229678.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/407229678.png
0.0,100.3000030517578,105.4000015258789,3.0546,17.399999618530273,585,1635721458409799680,Gaia DR2 3849562733385577216,3849562733385577216,1208049004,2015.5,147.62470025359897,0.11678209456995782,4.343428289646933,0.06133456872448665,21.18031666583875,0.15652630095633124,135.31474,-148.66840928383903,0.14897670063930726,-51.238782204289805,0.138165466407404,-0.15841758,-0.8177778,-0.51210004,0.64852095,0.11247586,0.15318005,-0.20228858,0.6235751,-0.73205465,-0.41495427,104,104,93,11,11.983647999999999,360.22888,0.16857156194288053,8.256648836951191,31,True,30.446512,1.64965898052253,0.0240702288360218,0.07435473,12,7,0.11670007,0,18,False,138,67801785.59952435,36394.80640273231,1862.9523,6.110263,14,38898765.14362931,119588.2446698548,325.2725,6.376549,14,39810258.8296775,251044.5232584581,158.57848,5.7619324,1.1608695,0,0.6146164000000001,0.2662859,0.3483305,,,0,,,,NOT_AVAILABLE,232.58127065604546,41.259186482202075,148.3059294182947,-8.215568396033047,100001.0,6472.25,6382.0,6569.0,1.149,0.8256,1.3931,0.5693,0.389,0.6856,200111.0,1.9232254,1.866991,1.978004,5.847581,5.797657,5.897505000000001,http://geadata.esac.esa.int/data-server/datalink/links?ID=3849562733385577216,,8,455305421,585,3,3.05459836,0.00000084,48419.1845,,0.0,0.0,Fixed,0.0,Fixed,94.57,0.12,100.07,0.17,+16.342,0.066,0.85,1.21,112.0,112.0,,2003AJ....125..825T,TORRES,PUB,JD,0.4849543474209819,2.7399252446737368,112.0,455305421,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/455305421.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/455305421.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/455305421.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/455305421.png
0.002600000007078052,13.029999732971193,,329.126,11.510000228881836,587,1635721458409799680,Gaia DR2 5411300287757211392,5411300287757211392,1249077900,2015.5,147.91929407160015,0.11872962766008005,-46.54757787342112,0.12864865804730635,4.332260924573439,0.14445058833543878,29.9913,-24.78437586180257,0.25785988386925096,9.843139371388228,0.2700338095654134,-0.091104634,0.013408088,-0.3389933,0.13522401,0.21458160000000004,0.14152102,-0.35903326,0.044676084000000005,-0.029983336,-0.02610724,355,355,318,37,106.73166,17767.283,0.8275901309644741,325.80550988424295,31,True,1.3302842,1.5394923587830565,0.03615753272053481,-0.077441074,40,16,0.14260653,0,58,False,437,407383664.9194772,1047742.8321042963,388.82027999999997,4.1633569999999995,47,158073697.65018618,183003.24501516312,863.7754,4.854239,51,303981476.72338563,363771.39288788906,835.63873,3.5548022000000006,1.1342014999999999,0,1.2994368,0.6908821999999999,0.6085546,13.571829883167801,2.9994451206031503,15,4750.0,4.5,0.0,NOT_AVAILABLE,273.6987067584746,5.868513167520459,175.45057345408176,-54.22704570372525,100001.0,4505.25,4423.35,4656.25,,,,,,,200111.0,54.392612,50.92196,56.425453000000005,1098.1207,1055.5701,1140.6714,http://geadata.esac.esa.int/data-server/datalink/links?ID=5411300287757211392,,9,35168827,587,2,329.126,0.093,53860.261,0.078,15.0,0.0026,0.0016,188.0,46,13.028,0.013,,,11.510,0.037,0.060,,86.0,,,2012MNRAS.427..298H,PBX,PUB,JD,2.517362191654792,-2.6530699722720303,86.0,35168827,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/35168827.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/35168827.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/35168827.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/35168827.png
0.0,38.0,,0.3448,-7.0,598,1635721458409799680,Gaia DR2 1067083117158668800,1067083117158668800,99006252,2015.5,151.7530024342868,0.015140395045381819,67.54649316836584,0.017518326091965263,2.6270689979735464,0.020920668826901856,125.5729,-0.5077198193132104,0.028934595083723112,-8.50113045679162,0.033832928462323754,0.32571667,-0.34200254,-0.17768359,-0.08295043,-0.31184290000000003,-0.1456046,-0.27886504,0.16590069,-0.050811775,0.20021006,325,0,324,1,-1.1617239,289.921,0.0,0.0,31,False,29.748377,1.5084225163007123,0.004657842293769622,-0.013647742,37,20,0.04232562,0,40,False,351,23085.17039726811,106.09374806961115,217.59217999999998,14.780033,36,10185.711071109214,196.11031429202663,51.938683000000005,15.331408999999999,38,19456.838861003664,248.2308517162614,78.38203399999999,14.039239000000002,1.2840517,0,1.2921704999999999,0.55137634,0.7407942,,,0,,,,NOT_AVAILABLE,142.89502184381308,42.651614634928656,122.23926249098412,50.89813093417979,100001.0,4828.58,4682.2197,5052.0,0.0897,0.039,0.18899999999999997,0.042,0.0149,0.0931,200111.0,0.55719453,0.5090015,0.5925734,0.15204990000000002,0.14873064,0.15536916,http://geadata.esac.esa.int/data-server/datalink/links?ID=1067083117158668800,,14,103632402,598,1,0.3448,,45827.744000000006,,2.0,0.0,,0.0,,38.,,,,-7.,,,,,,1.0,1986AJ.....91..940T,DAO,PUB,JD,-0.46243274284732483,6.877390396754219,-1.0,103632402,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/103632402.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/103632402.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/103632402.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/103632402.png
0.0,125.0,,0.0631,120.0,600,1635721458409799680,Gaia DR2 5242787486412627072,5242787486412627072,1432538036,2015.5,151.59150287964988,0.0297990021721827,-70.23457547914266,0.03375840073087226,11.013827216960982,0.030187206795745943,364.85083,-38.78687994255221,0.06014306832669196,7.179060991745354,0.06993366783562104,0.03929588,-0.023198554,-0.44142583,-0.032705136,0.03880196,-0.020708058,-0.5605434,0.18272264,0.08456439999999998,0.04058787,244,0,240,4,3.0357887999999997,306.35327,0.17051095111710254,3.1109238404229416,31,False,10.221502000000001,1.7110085219356868,0.00846294040004895,-0.09769445,28,16,0.078618675,0,32,False,279,10654.0086445615,334.6433099190474,31.836908,15.619582999999999,30,7656.512756695971,823.7490493384674,9.294715,15.641310999999998,31,6590.371680064819,526.4832988804203,12.517722000000001,15.214645,1.3372323999999998,0,0.4266653,0.021727562000000002,0.40493774,,,0,,,,NOT_AVAILABLE,289.76498168842494,-11.706743402168398,217.3168308347464,-68.03697324522078,102001.0,7154.0,6861.0,9269.5,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=5242787486412627072,,"10,11",372519345,600,1,0.0631,,43993.5531,,1.0,0.0,,0.0,,125.:,,,,+120.:,,,,,,1.0,1981MNRAS.194p..17B,DAO,PUB,JD,-1.1999706407558657,10.829274295305487,-1.0,372519345,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/372519345.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/372519345.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/372519345.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/372519345.png
0.07000000029802322,10.100000381469727,,28.098000000000003,7.5,601,1635721458409799680,Gaia DR2 3765286988182947840,3765286988182947840,60682223,2015.5,152.5239869275977,0.13515021371468186,-12.816395362873735,0.14130169188516956,35.94878634375245,0.1618253743986244,222.14555,-122.52982647660083,0.2924451337268686,-109.80384419184605,0.3042875863615247,0.00075507595,-0.2239304,0.07481302,0.14856899,-0.2967401,0.19891411,-0.29510316,-0.053747877,0.16170399,-0.07936010000000002,134,134,118,16,43.606846000000004,2847.6833,0.5449024120716868,98.74739549311865,31,True,3.1215851000000003,1.7271117447618511,0.03202472972688477,-0.040852655,16,8,0.16072237,0,20,False,155,159202605.25554314,432039.7545764357,368.49062999999995,5.1834903,14,94322849.92462386,664254.0343304944,141.99815,5.414846,16,87939195.65984079,329028.49491315545,267.26923,4.901464,1.1448433,0,0.51338196,0.23135567,0.2820263,,,0,,,,NOT_AVAILABLE,253.29013485527005,34.08051210237018,159.4376620962567,-22.48711062368756,100001.0,6815.0,6681.6665,6976.5,0.4408,0.1959,0.7261,0.223,0.0949,0.3281,200111.0,1.566656,1.4949621000000002,1.6298053999999997,4.769858,4.741969,4.7977467,http://geadata.esac.esa.int/data-server/datalink/links?ID=3765286988182947840,,9,308884000,601,1,28.098000000000003,,40271.3,,0.0,0.07,,177.0,,10.1,,,,+7.5,,,,,,2.0,1976ApJS...30..273A,DAO,PUB,JD,1.4486754081657236,2.9619114644,-1.0,308884000,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/308884000.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/308884000.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/308884000.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/308884000.png
0.14000000059604645,3.7000000476837163,,1585.8,19.399999618530273,602,1635721458409799680,Gaia DR2 3765867289804452608,3765867289804452608,1609832225,2015.5,152.64607739408189,0.5507271782747915,-12.35444769613084,0.5251707672490347,30.023173627198826,0.6973372525136267,43.054024,-217.4327582565716,1.2306898301233176,-74.37266293330114,0.9636130551958992,0.05862394,0.0593355,0.34605402,0.11550077,-0.10135909,0.052791983,0.27034545,0.5598807,-0.22422825,-0.05604431,177,177,177,0,263.09885,196596.36,3.042716245807835,4094.078655184551,31,False,0.09451728,1.3717330916106552,0.16701766342167115,-0.06368125,20,8,0.63406354,0,21,False,180,976755061.0675936,4568165.851706283,213.81777999999997,3.2139015,20,360665921.3124772,4735274.715176381,76.16579,3.9586252999999996,20,636193587.5734718,2419950.223920357,262.89532,2.7529468999999995,1.0205829,1,1.2056784999999999,0.7447238,0.46095467,,,0,,,,NOT_AVAILABLE,253.0043052136808,34.49502876132908,159.3662473621909,-22.014643508879228,101002.0,4692.25,4458.3335,5798.3335,,,,,,,200111.0,10.835258999999999,7.095699300000001,12.002079,51.274082,49.926582,52.621582,http://geadata.esac.esa.int/data-server/datalink/links?ID=3765867289804452608,,9,101134898,602,1,1585.8,,18795.1,,0.0,0.14,,238.9,,3.7,,,,+19.4,,,,,,3.0,1928MNRAS..88..644S,DAO,PUB,JD,3.200248413515354,0.6011844891583209,-1.0,101134898,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/101134898.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/101134898.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/101134898.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/101134898.png
0.0,144.0,,0.1349,-6.0,605,1635721458409799680,Gaia DR2 3828660708104028032,3828660708104028032,1405772873,2015.5,153.78902116233,0.12732597587682248,-3.1424895408326483,0.23255061033020916,,,,,,,,-0.8984943999999999,,,,,,,,,,54,0,54,0,3.049462,84.84704,0.1543676674898854,2.18272463503258,3,False,18.709274,1.7537637797689736,0.01565560354444226,-0.42482942,6,5,0.36260286,0,9,False,78,29993.138038664354,643.6044020220651,46.601820000000004,14.495810500000001,9,21414.026833461547,1313.224182674436,16.306452,14.524642000000002,9,15622.411176166577,947.4528610729054,16.488853,14.27755,1.2348303999999999,0,0.24709225,0.028831482000000002,0.21826077,,,0,,,,NOT_AVAILABLE,245.5188032714612,41.676621731897285,156.86135285171082,-13.045261473965953,132001.0,9283.5,8472.667,9804.333,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=3828660708104028032,,8,77630842,605,1,0.1349,,44339.6509,,1.0,0.0,,0.0,,144.,,,,-6.,,,,,,1.0,1984ApJ...276..233P,DAO,PUB,JD,-0.8699880503280958,,-1.0,77630842,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/77630842.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/77630842.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/77630842.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/77630842.png
0.25999999046325684,38.900001525878906,64.80000305175781,11.5791,-2.5999999046325684,608,1635721458409799680,Gaia DR2 1053778957742409984,1053778957742409984,230333195,2015.5,156.0326019249685,0.12652295965833135,65.56633210690725,0.1384802567334278,9.898076720369561,0.17256774204367675,57.35763000000001,-9.427367198880674,0.23947555263115874,-20.99422954545525,0.2735339297217609,0.27303985,-0.25224257,-0.025274847000000003,0.014355505,-0.19401611,-0.07033625,0.006078173,0.26750582,-0.1253941,0.23653138,409,409,377,32,149.89343,37716.59,1.003293618726836,618.4678668071799,31,True,0.89959556,1.8795593263669732,0.043531185489975706,-0.022276942,47,20,0.14532727,0,51,False,420,207443101.61544368,417547.41359522135,496.8133,4.896118,39,149952773.4971713,270808.9274943258,553.7217,4.911502,40,84184571.12713867,268820.6911401943,313.16254,4.9488387000000005,1.1286823000000001,0,-0.037336826000000004,0.01538372,-0.052720547,,,0,,,,NOT_AVAILABLE,143.54092461596477,45.22021912415517,126.2064472083817,50.217211589718225,100001.0,9695.0,8562.5,9928.0,0.305,0.2129,0.5684,0.1655,0.1069,0.3001,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=1053778957742409984,,14,287287930,608,1,11.5791,,18468.175,,0.0,0.26,,171.0,,38.9,,64.8,,-2.6,,,,,,3.0,1970PASJ...22..113N,DAO,PUB,JD,1.063674804622544,-0.12612792139375006,-1.0,287287930,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/FTs/287287930.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/LKs/287287930.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/scaled_FTs/287287930.png,https://raw.githubusercontent.com/SimonJMurphy/TESSSB9/master/data/TESS_plots/folded_LKs/287287930.png
